"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","전체_점포_수","일반_점포_수","프랜차이즈_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수"
"20252","11","서울시","CS200022","복권방","1141","1141","0","0","0","1","13"
"20252","11","서울시","CS200021","기타오락장","1252","1089","163","6","74","3","39"
"20252","11","서울시","CS200020","전자게임장","237","223","14","2","4","3","7"
"20252","11","서울시","CS200019","PC방","1336","1213","123","1","19","6","75"
"20252","11","서울시","CS200018","볼링장","140","140","0","1","1","1","2"
"20252","11","서울시","CS200017","골프연습장","2015","1864","151","3","54","3","50"
"20252","11","서울시","CS200016","당구장","3820","3778","42","3","108","3","129"
"20252","11","서울시","CS200015","세무사사무소","7757","7757","0","0","13","1","38"
"20252","11","서울시","CS200014","회계사사무소","939","939","0","1","9","1","5"
"20252","11","서울시","CS200013","기타법무서비스","2384","2384","0","1","16","2","41"
"20252","11","서울시","CS200012","법무사사무소","2400","2400","0","2","55","0","10"
"20252","11","서울시","CS200011","변리사사무소","972","972","0","0","1","1","6"
"20252","11","서울시","CS200010","변호사사무소","4788","4788","0","1","42","2","73"
"20252","11","서울시","CS200009","동물병원","1045","1035","10","1","14","1","11"
"20252","11","서울시","CS200008","한의원","3835","3835","0","2","65","2","58"
"20252","11","서울시","CS200007","치과의원","4963","4963","0","1","34","1","44"
"20252","11","서울시","CS200006","일반의원","11558","11558","0","2","202","1","90"
"20252","11","서울시","CS200005","스포츠 강습","9086","8803","283","3","302","3","229"
"20252","11","서울시","CS200004","컴퓨터학원","408","402","6","0","1","3","14"
"20252","11","서울시","CS200003","예술학원","10483","10049","434","2","206","3","313"
"20252","11","서울시","CS200002","외국어학원","2465","2404","61","5","116","2","57"
"20252","11","서울시","CS200001","일반교습학원","26328","24096","2232","2","433","2","546"
"20252","11","서울시","CS100010","커피-음료","27843","20688","7155","4","1077","4","1186"
"20252","11","서울시","CS100009","호프-간이주점","16437","14614","1823","3","434","4","666"
"20252","11","서울시","CS100008","분식전문점","12086","9169","2917","4","452","4","516"
"20252","11","서울시","CS100007","치킨전문점","5900","2099","3801","4","230","5","276"
"20252","11","서울시","CS100006","패스트푸드점","6420","2941","3479","3","218","5","286"
"20252","11","서울시","CS100005","제과점","7210","5313","1897","4","256","4","274"
"20252","11","서울시","CS100004","양식음식점","8775","7846","929","4","316","4","322"
"20252","11","서울시","CS100003","일식음식점","7153","6078","1075","1","93","4","282"
"20252","11","서울시","CS100002","중식음식점","6310","5492","818","4","240","4","232"
"20252","11","서울시","CS100001","한식음식점","58974","51711","7263","4","2247","4","2330"
"20251","11","서울시","CS300043","전자상거래업","21249","21237","12","0","29","9","1969"
"20251","11","서울시","CS300042","주유소","978","978","0","2","20","2","20"
"20251","11","서울시","CS300041","예술품","2263","2263","0","2","41","3","58"
"20251","11","서울시","CS300040","재생용품 판매점","1238","1238","0","0","3","2","28"
"20251","11","서울시","CS300039","모터사이클및부품","746","746","0","2","16","2","13"
"20251","11","서울시","CS300038","자동차부품","3582","3578","4","0","8","2","84"
"20251","11","서울시","CS300037","중고차판매","910","910","0","0","3","3","26"
"20251","11","서울시","CS300036","조명용품","11141","11133","8","0","16","1","142"
"20251","11","서울시","CS300035","인테리어","4274","4272","2","2","76","2","75"
"20251","11","서울시","CS300034","악기","753","753","0","1","10","2","11"
"20251","11","서울시","CS300033","철물점","2161","2161","0","2","49","2","35"
"20251","11","서울시","CS300032","가전제품","2492","2492","0","1","24","2","38"
"20251","11","서울시","CS300031","가구","3378","3375","3","1","21","2","55"
"20251","11","서울시","CS300030","중고가구","170","170","0","0","0","2","3"
"20251","11","서울시","CS300029","애완동물","2452","2267","185","5","121","5","124"
"20251","11","서울시","CS300028","화초","6114","6072","42","2","106","2","148"
"20251","11","서울시","CS300027","섬유제품","2948","2945","3","4","113","2","46"
"20251","11","서울시","CS300026","완구","989","987","2","3","25","3","29"
"20251","11","서울시","CS300025","자전거 및 기타운송장비","818","818","0","1","6","2","17"
"20251","11","서울시","CS300024","운동/경기용품","3833","3828","5","2","63","2","74"
"20251","11","서울시","CS300023","미용재료","1435","1435","0","2","31","3","40"
"20251","11","서울시","CS300022","화장품","14069","13264","805","2","206","3","482"
"20251","11","서울시","CS300021","문구","4549","4120","429","1","64","2","106"
"20251","11","서울시","CS300020","서적","4221","4144","77","2","71","3","107"
"20251","11","서울시","CS300019","의료기기","3943","3922","21","0","5","2","71"
"20251","11","서울시","CS300018","의약품","8934","8352","582","3","220","2","148"
"20251","11","서울시","CS300017","시계및귀금속","5876","5760","116","1","50","2","106"
"20251","11","서울시","CS300016","안경","2734","2039","695","2","40","2","40"
"20251","11","서울시","CS300015","가방","2982","2964","18","2","53","3","95"
"20251","11","서울시","CS300014","신발","4358","4274","84","0","12","3","116"
"20251","11","서울시","CS300013","유아의류","1701","1603","98","1","14","3","43"
"20251","11","서울시","CS300012","한복점","311","311","0","5","16","2","7"
"20251","11","서울시","CS300011","일반의류","47489","47396","93","1","428","3","1339"
"20251","11","서울시","CS300010","반찬가게","9680","9346","334","2","191","3","242"
"20251","11","서울시","CS300009","청과상","9130","9082","48","1","95","3","246"
"20251","11","서울시","CS300008","수산물판매","5448","5401","47","0","15","2","126"
"20251","11","서울시","CS300007","육류판매","7125","7092","33","1","76","3","204"
"20251","11","서울시","CS300006","미곡판매","2932","2932","0","1","17","2","70"
"20251","11","서울시","CS300005","주류도매","908","908","0","0","3","2","15"
"20251","11","서울시","CS300004","핸드폰","6604","6558","46","0","13","3","164"
"20251","11","서울시","CS300003","컴퓨터및주변장치판매","9235","9232","3","1","66","2","181"
"20251","11","서울시","CS300002","편의점","9310","2571","6739","2","168","3","280"
"20251","11","서울시","CS300001","슈퍼마켓","12106","8426","3680","4","434","3","310"
"20251","11","서울시","CS200047","가정용품임대","1089","1087","2","0","1","3","34"
"20251","11","서울시","CS200046","의류임대","593","591","2","1","5","3","15"
"20251","11","서울시","CS200045","비디오/서적임대","219","198","21","1","3","3","7"
"20251","11","서울시","CS200044","여행사","6925","6920","5","1","33","2","116"
"20251","11","서울시","CS200043","건축물청소","5921","5812","109","0","4","2","145"
"20251","11","서울시","CS200042","통번역서비스","2192","2192","0","0","4","3","64"
"20251","11","서울시","CS200041","사진관","6849","6738","111","2","102","2","167"
"20251","11","서울시","CS200040","녹음실","1137","1135","2","0","4","3","28"
"20251","11","서울시","CS200039","DVD방","128","128","0","60","77","2","2"
"20251","11","서울시","CS200038","독서실","3464","2953","511","3","114","4","148"
"20251","11","서울시","CS200037","노래방","5718","5580","138","2","115","3","151"
"20251","11","서울시","CS200036","고시원","134","134","0","0","0","1","1"
"20251","11","서울시","CS200035","게스트하우스","1503","1489","14","0","6","2","33"
"20251","11","서울시","CS200034","여관","3143","3120","23","4","136","3","81"
"20251","11","서울시","CS200033","부동산중개업","39264","39208","56","0","40","2","932"
"20251","11","서울시","CS200032","가전제품수리","2997","2993","4","3","76","2","65"
"20251","11","서울시","CS200031","세탁소","6053","5005","1048","2","114","2","126"
"20251","11","서울시","CS200030","피부관리실","9314","9037","277","6","519","3","252"
"20251","11","서울시","CS200029","네일숍","4790","4703","87","0","3","3","139"
"20251","11","서울시","CS200028","미용실","21787","20162","1625","2","336","2","381"
"20251","11","서울시","CS200027","모터사이클수리","716","706","10","0","1","1","9"
"20251","11","서울시","CS200026","자동차미용","1762","1648","114","2","41","3","59"
"20251","11","서울시","CS200025","자동차수리","4568","4091","477","1","56","1","63"
"20251","11","서울시","CS200024","스포츠클럽","4650","4455","195","1","21","3","130"
"20251","11","서울시","CS200023","통신기기수리","530","530","0","2","11","3","16"
"20251","11","서울시","CS200022","복권방","1154","1154","0","0","0","2","20"
"20251","11","서울시","CS200021","기타오락장","1213","1057","156","4","52","5","58"
"20251","11","서울시","CS200020","전자게임장","240","227","13","0","1","3","8"
"20251","11","서울시","CS200019","PC방","1391","1260","131","1","7","5","65"
"20251","11","서울시","CS200018","볼링장","141","141","0","1","2","3","4"
"20251","11","서울시","CS200017","골프연습장","2011","1865","146","2","39","3","62"
"20251","11","서울시","CS200016","당구장","3846","3804","42","2","85","4","141"
"20251","11","서울시","CS200015","세무사사무소","7791","7791","0","0","23","1","67"
"20251","11","서울시","CS200014","회계사사무소","934","934","0","1","13","1","7"
"20251","11","서울시","CS200013","기타법무서비스","2415","2415","0","1","25","2","51"
"20251","11","서울시","CS200012","법무사사무소","2354","2354","0","2","50","1","24"
"20251","11","서울시","CS200011","변리사사무소","977","977","0","0","1","0","4"
"20251","11","서울시","CS200010","변호사사무소","4819","4819","0","1","56","2","108"
"20251","11","서울시","CS200009","동물병원","1042","1032","10","2","18","1","12"
"20251","11","서울시","CS200008","한의원","3826","3826","0","2","57","1","47"
"20251","11","서울시","CS200007","치과의원","4975","4975","0","1","48","1","57"
"20251","11","서울시","CS200006","일반의원","11441","11441","0","2","197","1","116"
"20251","11","서울시","CS200005","스포츠 강습","9014","8733","281","3","272","3","292"
"20251","11","서울시","CS200004","컴퓨터학원","421","413","8","1","2","4","17"
"20251","11","서울시","CS200003","예술학원","10598","10153","445","2","247","3","357"
"20251","11","서울시","CS200002","외국어학원","2411","2351","60","7","158","3","79"
"20251","11","서울시","CS200001","일반교습학원","26468","24247","2221","2","553","3","827"
"20251","11","서울시","CS100010","커피-음료","27961","20824","7137","3","876","4","1125"
"20251","11","서울시","CS100009","호프-간이주점","16690","14838","1852","2","283","4","674"
"20251","11","서울시","CS100008","분식전문점","12160","9198","2962","3","386","4","537"
"20251","11","서울시","CS100007","치킨전문점","5946","2124","3822","3","193","4","250"
"20251","11","서울시","CS100006","패스트푸드점","6490","2985","3505","3","171","5","289"
"20251","11","서울시","CS100005","제과점","7233","5323","1910","3","223","4","267"
"20251","11","서울시","CS100004","양식음식점","8789","7841","948","3","242","4","346"
"20251","11","서울시","CS100003","일식음식점","7346","6241","1105","1","100","4","254"
"20251","11","서울시","CS100002","중식음식점","6303","5488","815","3","199","4","249"
"20251","11","서울시","CS100001","한식음식점","59083","51706","7377","3","1935","4","2250"
"20244","11","서울시","CS300043","전자상거래업","23235","23220","15","0","8","5","1105"
